,RESULT
9528,0
36398,0
13374,0
35197,0
38759,1
48389,1
15938,2
44437,1
45918,0
20698,2
26983,0
30130,4
834,4
49690,1
16442,2
17238,0
21112,2
7418,2
25464,0
50393,0
44055,4
49237,1
11614,2
25642,0
6393,0
47320,0
49144,0
17179,0
28490,0
19750,2
41938,1
284,0
2663,2
19837,0
42221,1
39264,0
3821,0
36530,3
13690,0
14378,1
51973,0
11089,0
38292,0
41922,0
36896,2
46466,0
6356,0
29884,0
25348,2
15750,0
12096,2
6837,1
22444,3
11913,0
5512,1
16006,1
35504,0
34981,0
9811,1
46757,2
8028,0
30091,1
8752,0
42189,0
10464,3
40146,0
51451,0
16791,0
21559,0
45227,1
7561,0
49294,0
15686,0
31123,0
44548,1
16604,0
18410,1
4425,0
24653,0
1472,1
3423,0
11630,0
45574,0
37705,2
32885,0
17038,0
25515,0
3797,0
47657,2
20737,1
9650,0
2186,0
51944,0
20085,0
22080,0
830,0
31750,0
21663,0
45867,0
51218,0
44105,0
23540,0
5088,0
12380,0
9846,1
21653,1
21913,2
36206,0
23672,0
18984,0
6523,1
12540,3
50930,0
34874,0
37640,1
10731,0
20177,3
15190,0
16537,2
27183,2
13865,1
52521,1
50283,3
761,1
44938,1
45076,0
31031,0
43160,0
27973,0
23764,1
15892,2
30272,0
10591,0
47760,2
44666,0
12532,0
1466,2
2751,2
7239,0
14712,0
50514,0
40443,0
15320,0
3097,1
30035,0
42854,0
46533,1
810,1
35144,0
43674,1
25049,0
18341,0
32902,2
51453,4
15359,0
28290,1
36316,2
30276,0
16020,1
27429,0
50547,1
51563,0
51044,1
17329,1
38915,0
48339,0
42655,1
45174,1
41854,2
52466,1
42969,1
28970,1
35595,3
16156,0
46852,1
38628,0
47770,1
2369,0
29220,4
32874,4
41830,0
48545,4
24011,0
15262,0
25954,2
34551,0
22965,0
49000,1
1749,2
47036,1
21394,1
13467,0
8114,0
29072,0
21151,0
28571,0
25482,4
26056,0
46762,0
14151,2
1742,0
4938,2
28023,2
20472,1
46718,1
50191,4
39256,0
1410,0
18943,0
8637,0
32995,4
12001,0
6184,2
22012,0
25539,0
1910,1
2772,0
35992,0
29113,1
44855,0
39805,0
27614,0
18829,0
7734,0
23811,0
4272,0
36823,0
46901,1
42736,0
9556,0
5470,0
29474,0
20818,1
13092,0
34822,0
641,3
46931,0
32088,0
45170,3
30043,0
21489,0
21090,0
39047,1
37854,0
18828,0
38477,1
41191,0
534,0
14332,4
24955,0
52567,4
52081,2
29929,0
21086,0
14030,1
13849,0
24327,0
16833,1
33506,0
32091,4
776,1
50515,0
8519,0
40754,0
36247,0
1105,2
22219,1
34063,1
20348,0
40511,0
559,1
3330,0
16786,0
25913,0
52331,1
6567,2
23441,0
51843,0
43726,0
31448,1
45386,0
20182,1
36503,0
12977,0
51285,0
51469,0
5501,1
8,2
26921,0
30874,1
10273,0
15265,0
24983,0
44690,1
19956,0
18228,0
34957,1
35690,0
17449,0
23457,0
3988,2
24079,0
47976,0
17412,0
397,1
10065,0
34541,0
27127,0
31735,0
950,1
52027,0
46087,0
22241,0
26449,4
39155,1
34075,1
263,0
31434,0
52086,0
39584,0
22871,1
3682,4
24702,0
43495,1
49783,0
29358,4
41103,0
30836,0
28033,1
44791,0
18033,1
685,0
37111,0
37730,1
38402,1
874,0
29335,1
47740,2
10195,0
28479,0
32391,1
22715,2
26606,3
13168,1
35312,0
4098,0
20905,0
47330,0
10345,1
435,1
37003,0
33971,0
29965,4
14350,4
8753,2
50313,0
11465,0
21960,0
32300,3
2126,1
32601,1
42383,2
28558,0
10903,0
22226,1
52123,0
28340,1
41269,0
977,1
9569,0
18181,1
42087,2
43614,1
24731,0
29721,0
25185,2
21928,1
19140,1
36269,0
10567,0
49127,0
4217,4
46706,0
47825,1
21172,1
31489,0
48067,1
20703,1
5776,0
43081,0
48915,0
43304,0
30514,3
16040,0
29968,0
32322,0
13552,0
38515,1
22244,0
30919,1
3271,0
23821,0
1708,1
49318,4
19631,0
8417,0
17755,2
47278,0
7213,0
10848,1
4433,0
45825,3
9657,2
14341,4
37130,0
367,1
44218,0
33701,0
52515,4
5439,0
47965,0
12450,1
31894,0
18089,0
41835,0
26301,0
49120,0
31910,2
25195,4
50041,0
45752,1
45132,1
41628,4
1207,4
27835,4
24680,0
47838,2
17372,1
33067,0
29910,4
47410,0
3002,0
32391,1
28253,2
8535,0
27483,4
35607,1
45524,1
23756,0
27413,0
14353,0
20552,1
6163,0
45227,1
29349,0
41410,2
33689,1
23167,0
17979,0
23112,1
1558,1
6979,0
43327,0
14102,2
11134,0
38431,1
14915,0
1368,0
8660,4
40961,0
12939,4
4408,0
37862,0
45162,2
38036,0
16828,0
37199,0
41997,2
20951,1
6968,1
6796,0
4062,0
34304,2
6997,4
43121,0
9579,2
2676,2
9717,0
18723,3
31032,0
27705,0
50501,0
8672,1
5196,1
25393,0
720,3
22221,1
49370,1
29353,4
6031,1
19344,2
2068,3
42861,0
28273,0
1091,0
39243,1
26298,0
36462,3
48462,0
48507,0
29201,0
47136,1
38359,1
12980,0
31628,1
28292,0
38211,0
23281,0
5982,0
6780,0
330,2
7819,1
19199,0
48793,0
27351,4
26855,0
44652,0
32554,1
37071,2
46253,0
48689,0
26260,1
28910,0
42679,2
35921,0
37232,1
32471,0
26495,1
21399,0
13332,0
831,1
37869,1
44899,2
31822,0
41867,0
42270,1
17595,2
37922,2
39868,1
46306,2
23949,0
5099,1
17659,0
48055,1
44798,3
15319,0
6086,1
32638,2
40027,0
4789,1
8412,0
4249,2
31617,0
8640,0
19609,0
15996,0
28485,0
28673,0
37751,0
4824,1
21781,0
33633,2
298,1
43368,0
36399,2
39458,1
11401,1
26686,3
23154,0
51631,1
50650,0
2132,0
42799,4
13854,0
48366,2
10079,0
26493,4
1457,1
36756,0
37123,2
41608,0
25702,0
2414,1
33055,0
20839,0
29800,1
18029,1
14840,4
45140,2
39917,4
16076,0
16123,1
36528,0
36350,0
27537,3
10465,3
30719,0
49335,2
26929,0
45336,0
42037,0
6098,2
31813,0
51730,1
48985,1
31498,0
25040,0
8370,2
4247,1
5367,0
1506,1
41307,0
37182,3
36808,1
37376,0
41399,1
40971,1
40660,1
46438,0
41942,0
21850,0
49580,4
45363,0
43787,4
45392,4
40211,1
50697,0
31755,0
26081,1
31145,1
7754,0
20467,1
22987,0
15114,1
28497,2
12717,2
43224,0
24697,0
39568,1
26904,1
32998,0
31287,1
48157,1
32985,3
9017,0
16332,0
7688,2
950,1
3309,1
27835,4
36957,1
18583,1
7912,4
40763,3
17126,0
2833,0
33037,0
19203,2
47576,4
51624,0
19665,0
39326,0
44,0
38895,1
36729,0
46013,1
52294,0
45639,4
45406,1
41724,0
7322,1
29110,1
30215,0
36961,1
43586,4
37195,1
15119,2
5205,0
9168,0
11971,0
43402,2
42985,1
29684,4
23014,3
43493,2
27202,4
51394,0
43407,2
6117,0
33310,1
14283,0
33341,0
29110,1
34280,1
17445,2
30987,0
11196,4
41949,1
50979,2
34139,0
4830,4
45779,1
5712,1
27924,0
21307,0
36239,0
30057,4
44051,4
18670,1
40255,2
33942,2
41767,0
19756,0
43788,3
10562,0
30753,0
44759,0
3356,0
46130,1
43274,1
24004,0
2704,0
7831,4
27904,4
47183,0
45345,0
10753,0
46513,1
4570,1
6285,0
16281,4
26027,0
37791,0
45551,4
5526,0
27987,1
20694,0
29896,0
44835,0
13337,0
6482,0
31579,1
37666,0
7319,1
51465,1
5193,1
22335,1
7315,2
31810,2
19525,0
15381,2
8435,0
1138,1
52472,1
43506,0
49842,3
42430,0
48137,1
3432,1
34783,0
51082,1
51893,1
19085,0
50555,2
7757,0
25379,1
12663,2
5474,1
29430,4
10877,0
31970,1
46532,0
31122,0
17672,1
23465,1
41093,0
6606,1
21113,3
26365,1
3102,1
14855,2
28755,1
50683,1
7265,1
35566,1
32682,1
40814,1
42692,0
11370,4
8379,0
25774,0
32212,1
21394,1
39016,0
5795,0
1886,0
23446,0
34368,1
24509,1
17294,2
8082,0
2625,0
26361,2
15912,0
25579,1
45881,0
17346,0
46406,1
3078,2
34300,2
13538,0
38953,0
3917,4
19750,2
8676,0
7677,0
252,2
2071,0
34943,0
13822,0
27362,4
7482,1
14125,2
39817,1
51514,0
3822,0
25059,1
21057,0
27674,0
37788,2
37822,1
14051,0
25776,1
39102,0
50698,0
243,1
45585,0
45116,0
7234,1
44892,3
46806,1
12463,1
9217,0
28934,0
37126,1
1573,0
29978,1
7080,0
18750,1
15651,0
29359,4
26827,4
45906,1
20029,0
23040,0
37655,0
49402,0
9709,0
34277,0
22883,0
14668,1
29633,2
51751,0
48862,1
1728,1
34786,0
1606,1
48419,2
33904,0
48001,0
50240,0
21715,0
36922,0
17245,0
8403,0
44477,1
16161,0
51290,1
27358,0
41939,0
46478,1
39995,0
10532,1
2608,0
29103,4
2326,1
44904,1
42352,1
22073,0
38706,3
42247,0
1708,1
28499,0
42175,3
6804,3
38358,1
32872,4
1416,4
5592,0
34120,1
540,0
17208,1
44875,0
15779,4
48008,4
52574,0
42602,0
11955,1
41372,1
37522,1
9345,1
51250,3
11933,1
40016,2
8628,0
40127,0
17522,0
40072,2
15906,0
46268,2
38283,2
31586,4
47947,1
51668,1
51818,1
17885,0
50348,0
40575,2
35760,0
43999,0
33472,0
22644,0
41250,0
39339,0
4631,2
25118,0
14595,1
41078,0
39968,0
28925,0
38938,2
119,1
38480,2
44489,0
51310,1
50125,1
46845,1
11378,0
14889,4
24670,0
1590,1
34904,1
24580,1
14299,1
20765,1
32371,0
34479,1
13853,1
29796,0
50275,1
88,0
30116,1
393,0
50898,0
24583,1
28752,2
14503,0
1904,1
36651,0
1735,1
28959,1
42558,1
2214,0
37246,0
37476,0
45541,1
15172,0
491,0
50829,1
22931,0
14291,3
48955,1
6935,0
1322,0
41363,4
29783,0
23357,0
14742,1
35607,1
55,0
30055,4
51017,1
19553,1
10283,1
51380,1
29350,4
26971,3
28841,0
42867,2
29895,0
14847,0
47371,1
37879,2
50264,1
2011,0
49644,2
8059,0
7071,0
10897,0
3264,1
20225,0
45347,4
13825,0
31353,0
12430,1
32595,1
42717,0
31788,1
31004,0
35923,0
14550,0
40280,0
51247,0
28572,0
1070,0
24929,0
52038,3
12613,2
45122,4
32048,0
7013,1
50312,0
47810,2
16805,3
50856,0
41980,4
31014,2
21016,0
26903,0
41573,4
30147,4
20127,1
35140,1
13800,0
34793,0
20328,1
35639,1
5101,1
2179,0
7894,1
14405,1
13414,1
48537,0
1613,1
18733,0
46899,1
29964,0
41177,1
2267,1
26611,0
38160,1
11655,0
35835,1
33700,0
32224,2
52291,1
7244,0
13321,1
34419,4
43991,0
48833,3
31058,0
43869,0
28714,0
48999,1
42733,0
9736,0
20650,1
46845,1
35843,1
49576,1
38092,0
28729,1
24445,0
18678,3
48710,0
18116,1
31942,2
18592,0
26844,4
3917,4
15144,0
28965,0
46923,1
10686,1
8222,0
4512,1
1798,0
21650,1
13310,3
28578,1
16061,0
36100,0
16549,1
44127,1
41189,1
10450,0
16874,0
31046,3
37466,1
8889,4
46408,0
24400,0
14858,1
32900,0
2225,2
22236,3
42653,1
4306,0
10899,1
19859,0
28626,4
27191,0
23598,1
52151,1
47888,4
16433,1
40907,0
28184,0
4917,2
10803,0
3176,1
16907,0
41486,0
19345,0
1356,2
22893,0
7094,1
1837,0
44482,1
12785,0
38224,2
39940,1
13649,0
48563,1
1616,3
2877,1
42568,4
15852,0
38240,2
23014,3
31792,4
11288,1
7165,4
22530,1
43817,1
34417,2
17808,1
44090,1
35440,0
30527,0
9410,1
703,0
28090,0
42560,1
47100,1
418,1
20765,1
19084,0
15139,1
13852,0
661,2
34053,1
47751,1
16140,0
7928,0
23270,0
41483,4
36383,0
49060,0
18656,1
52435,2
25669,0
16247,1
29008,0
46328,0
44686,2
32494,0
15261,0
1345,0
21662,0
21501,0
2335,0
35995,1
38216,0
37877,1
15485,0
31167,1
39012,1
5474,1
49080,4
10078,0
43674,1
17424,1
2126,1
20414,1
5170,0
1917,0
5419,0
1356,2
16458,0
17478,4
33483,0
1105,2
4867,4
46123,2
4220,0
6513,0
3458,0
40088,1
21430,0
51368,0
14033,0
6197,0
32109,0
28102,0
273,1
39773,0
43214,2
47701,1
47825,1
48246,0
43153,0
21039,1
33733,0
22732,1
22217,0
21224,0
16863,2
37619,0
7370,0
22196,0
16215,1
30347,0
46780,1
7427,1
35977,2
26572,0
37926,0
25644,0
22368,0
33365,1
33351,1
3388,4
38755,4
20778,0
21677,1
42709,0
42914,0
15343,0
48849,1
13671,0
1531,1
32856,1
25919,2
19757,0
12418,1
17835,1
13401,2
1199,1
52257,0
11721,1
48112,4
45547,4
47028,1
32385,1
5764,0
25685,1
43471,2
15150,1
25902,0
739,0
8367,4
29092,0
24687,1
34791,0
33049,0
24283,3
3562,0
13679,3
18406,0
24376,2
42728,0
49796,1
24792,1
15047,0
8093,2
6428,0
26617,4
6311,0
31975,3
31393,2
18304,1
49558,0
15534,0
7926,2
31908,1
11497,2
22210,0
11180,0
41974,0
6976,2
44124,1
25461,2
32532,4
25729,1
49157,0
1421,4
28660,0
25954,2
29064,0
9684,2
36306,0
15725,1
44237,1
30068,4
7651,0
41419,2
51362,4
49198,1
35912,0
49240,0
36849,1
4979,0
23579,1
29395,0
49483,0
8377,4
225,0
33372,0
45569,0
46307,2
50593,0
26637,0
30845,1
47049,1
5430,0
46746,1
10951,0
7126,1
21196,1
23307,0
21709,0
31620,0
34053,1
26472,0
24112,0
9972,0
48191,0
399,1
52392,3
48956,4
35798,0
22994,1
516,1
26961,0
13616,0
4629,1
47349,1
22005,0
26499,1
4698,3
2583,2
32712,1
44914,1
4229,0
28287,0
22583,4
44135,0
45885,1
4978,1
12706,2
23974,1
243,1
49330,3
24138,0
41674,0
5229,1
14340,4
11528,2
20744,0
17393,0
12462,0
39426,0
19355,0
13379,4
21837,0
42781,0
1687,2
47983,4
12248,0
42949,0
13449,1
31607,3
3375,2
18627,0
17546,0
12308,0
32776,0
14835,1
42575,1
42001,2
36047,2
9537,0
20741,1
9641,1
6597,1
28973,0
31930,1
31506,0
41979,4
29936,4
22155,2
14276,1
26254,0
23509,0
50221,1
21914,2
38492,0
5174,1
1180,1
26119,2
19300,1
565,0
3088,1
730,0
23939,2
45463,0
47676,0
44240,1
40082,0
16976,1
44691,0
2940,1
5852,0
26249,4
35168,0
13555,0
14661,0
52419,1
33066,0
38489,2
36881,2
41334,0
42537,3
418,1
37384,0
37972,2
10510,0
4378,0
43119,0
26475,0
32827,1
36751,0
30102,1
23437,0
28623,3
38618,0
27381,0
25825,0
47052,1
51719,1
19182,0
2854,1
3880,0
22451,2
18935,0
27848,0
20653,0
27505,2
22209,0
23419,0
14364,0
42523,1
28028,1
21385,1
23673,0
13748,1
18292,2
32970,1
49355,2
49980,1
51129,1
9634,0
40955,0
28913,0
13532,0
5701,1
51670,0
12472,0
8997,0
28957,4
474,1
20380,0
29557,0
49840,4
49442,0
26198,0
39733,0
16195,2
6698,0
32638,2
42454,0
37279,1
25482,4
18417,1
9083,1
38055,3
910,1
14835,1
19255,0
44697,4
38691,0
31632,2
6875,1
20935,0
24278,0
51198,2
49935,0
40013,0
15688,0
5917,1
10383,0
20764,0
29290,0
28177,0
9413,0
28145,0
52189,0
49956,1
39328,0
40014,1
49830,1
10339,0
875,0
15029,0
30630,0
1665,1
26180,4
761,1
18738,1
4504,0
41761,0
27352,3
46455,0
51615,1
49494,1
44452,1
19231,0
18978,0
25368,0
50097,4
17812,4
21688,0
27842,0
42863,2
35369,1
13703,0
42751,0
31050,1
6178,0
34313,0
30145,4
41471,4
44559,1
16683,0
42512,1
760,2
26252,4
48896,3
50834,0
4399,0
35530,0
38736,1
5735,0
38903,2
42305,0
24340,0
48884,0
10783,0
37407,0
23950,0
38422,3
45306,1
8491,1
46849,1
27063,1
42350,0
5733,2
4567,2
9253,0
28152,0
5517,0
42681,0
32532,4
19852,2
47583,0
30606,1
51699,0
18728,0
45170,3
23833,0
17459,0
17208,1
41288,0
50080,1
22600,2
52087,0
21963,0
30069,2
35339,0
2991,0
46476,1
21462,1
25482,4
38784,1
51928,0
28414,0
7258,0
43657,0
23846,0
50934,1
46030,1
49659,4
8490,0
16027,4
14801,3
51197,2
32203,1
22697,1
5576,0
29116,1
34917,0
5062,1
44852,2
25476,0
24344,1
28293,0
45444,0
11734,4
21357,0
51758,1
44942,4
31456,0
51616,2
32254,0
51280,0
30014,4
46417,0
45025,1
311,2
825,1
49312,0
14044,0
31975,3
44283,2
38762,1
3450,0
20927,0
51383,2
460,0
20050,0
27783,0
4641,0
10627,0
44068,2
45250,1
34358,0
11449,2
41861,0
26590,4
48414,4
46300,2
38448,1
20691,0
23474,0
28207,0
36957,1
44247,0
25434,1
47636,4
3255,1
20811,0
4244,1
34128,1
28430,1
7172,1
32190,2
9772,1
37116,1
18724,2
38286,0
39614,0
51526,0
48645,0
42908,3
38319,1
49919,3
46268,2
43956,3
48677,1
43831,2
40390,1
15672,1
3292,0
43147,1
47880,1
13587,0
38012,0
23902,1
28649,0
46213,0
45123,0
50936,0
40044,1
38733,1
24627,0
18268,0
11412,0
26755,1
22695,0
19381,0
36996,1
47318,2
33821,1
51537,1
30351,1
41628,4
5871,0
52043,0
21625,1
25698,1
8904,0
26873,2
21076,1
29559,0
11428,0
17159,1
5079,0
1309,0
41094,0
49203,1
44741,3
47565,3
30614,0
9905,0
25441,4
35325,0
29827,4
20698,2
31677,0
10649,0
33784,0
22581,4
13604,0
23204,1
32984,0
21600,0
26177,4
19009,1
49296,0
48620,0
24471,0
43373,0
32464,0
48158,1
34282,0
51668,1
42913,1
20677,0
15237,3
42299,4
35547,3
49765,0
48828,1
13458,0
8808,0
28088,0
49805,0
27298,0
14335,4
28901,1
52057,0
41494,3
43415,0
44814,0
45977,0
28653,4
13833,0
46590,1
52549,2
6090,1
39229,1
34058,1
8135,0
12419,0
12855,0
31583,3
41606,0
31655,0
44376,0
46753,0
29359,4
48772,0
29104,0
4113,1
37164,0
21678,2
29358,4
45707,1
23528,0
34268,1
16523,0
21295,0
50826,1
22860,0
21326,0
31294,0
16055,0
17964,0
15028,1
35105,0
38185,1
23531,1
32327,1
46224,0
809,0
42802,2
23697,0
49852,0
13606,0
7600,1
4758,4
5368,1
15774,0
51893,1
6712,0
10345,1
4913,2
9142,3
29844,0
4224,1
20164,2
1828,0
49255,0
13224,0
27510,2
29489,0
17321,2
46271,0
45677,2
37095,0
33266,0
27824,1
12229,0
48218,0
42078,0
31718,1
17317,2
22274,0
38434,0
47113,1
48238,0
3616,0
45223,0
15350,0
10837,0
23556,0
13862,0
4935,1
38204,2
51380,1
8163,3
27452,4
473,0
5400,4
22540,4
17499,0
6554,1
2829,0
8313,4
45313,1
44278,1
50483,0
35074,4
2230,0
45248,0
19699,1
17291,0
41828,4
26652,0
3598,0
31966,2
50281,0
26897,2
9198,1
17755,2
33443,2
36307,2
15117,1
17751,0
47649,0
45511,0
47863,1
4885,0
31314,0
11182,1
42122,1
48406,1
28957,4
19189,0
49123,0
33850,3
12309,4
22408,1
37838,1
49586,0
43334,0
43115,0
16795,0
41220,1
49030,1
36956,1
29821,0
43822,2
13006,0
49616,4
1989,0
28237,0
11939,3
31542,0
36578,0
52291,1
30207,4
47991,4
16605,0
41643,4
28818,0
46553,0
27162,0
32268,2
2699,0
51898,1
1303,0
40347,2
4698,3
51525,0
25447,0
49778,0
31901,0
19738,0
41805,1
12271,0
38033,0
1481,1
8615,0
30135,4
34103,0
33671,0
22253,1
27253,0
36721,1
11377,0
43443,3
9090,0
32539,0
51616,2
12566,0
30249,0
14476,1
25352,0
42050,0
13840,0
23616,1
5157,0
34575,0
21331,1
41277,4
33189,0
35145,1
50063,1
39064,1
3452,0
49856,1
28604,4
18638,0
1525,1
39984,0
38748,4
29593,1
6318,0
45886,1
14850,0
49072,1
1470,1
8614,0
32251,4
26510,1
30947,0
23570,2
51129,1
31023,4
28300,1
21667,0
19459,0
43495,1
20400,0
27166,0
21774,1
35284,0
36135,1
9789,0
36663,0
18586,1
21248,2
22922,0
22574,0
15,1
26532,4
27274,0
21069,0
19279,0
32704,0
29842,0
41434,1
32635,0
51611,1
11562,0
44582,1
46722,0
30309,1
49226,2
50247,0
29858,0
33978,0
36155,0
41369,1
1923,1
2228,1
34616,0
45759,0
16403,1
46010,0
27968,0
3790,1
26948,4
2372,0
9794,0
49198,1
50592,3
31951,0
1559,3
29501,0
28005,0
38539,0
38524,0
32652,1
45375,1
2684,2
46985,1
52404,0
18875,1
50260,1
24859,1
25427,4
36942,0
62,0
30320,0
3942,2
1129,4
51979,3
21351,1
37205,0
45169,4
38097,0
46637,1
52170,1
47547,0
20812,0
30149,1
42334,0
41483,4
4968,0
47628,0
9737,1
45850,2
2889,0
46740,1
49788,1
45132,1
7260,0
15895,1
617,3
11162,0
50543,2
34966,1
14622,0
20818,1
30822,4
42797,2
39227,0
50902,0
20160,1
25242,0
1304,0
51128,0
7127,0
25898,0
15427,0
2853,0
8124,0
34172,4
48155,1
44296,1
50332,0
34902,0
33512,0
40259,1
48755,1
13956,0
2622,1
2888,1
28220,0
8421,2
40608,0
12825,0
13040,1
9184,0
49868,0
30604,0
44471,1
15791,1
49602,0
38412,1
50260,1
50179,0
28665,1
7451,1
37994,1
23604,1
44272,1
38646,0
14583,0
15140,1
41900,0
12247,0
5917,1
48118,1
52517,0
35977,2
39731,0
21510,2
26735,0
16383,0
39168,1
42025,0
23567,0
10501,0
17982,0
25105,1
32790,0
11326,0
1559,3
47770,1
26508,1
49092,0
8108,0
16797,0
648,4
48730,1
17,0
35728,4
27623,0
39701,1
43063,0
41670,0
44997,0
43961,0
5016,3
42406,0
42753,0
27349,0
41375,0
5670,0
40130,4
38905,1
35968,3
27422,0
3852,1
6214,0
16461,0
6470,0
8513,0
20998,0
256,1
38571,0
29422,0
12414,0
35459,0
19600,0
28224,0
627,2
778,4
20678,0
24806,0
13815,0
4807,1
31579,1
8603,0
27741,0
33806,0
30521,0
22034,1
41256,0
6275,0
24003,1
17136,0
29311,0
5197,3
22763,0
50513,1
5198,4
4010,1
35938,1
50801,3
1457,1
35495,0
7587,3
33937,0
51093,1
36393,0
9304,0
43864,4
10148,0
37694,1
17153,0
6727,0
37222,0
3461,0
43271,2
40414,2
46283,0
45944,2
6860,1
15749,1
33651,0
15900,0
50126,0
21378,1
7762,1
37860,0
45099,1
39530,0
12361,2
42539,2
19126,3
23127,1
52427,1
41491,1
51208,0
39064,1
14668,1
12613,2
1545,1
51258,0
1882,0
38647,0
44131,1
39562,0
3253,2
41631,0
42677,2
13594,0
14482,1
29572,0
43407,2
4804,0
5117,2
43660,0
205,1
7876,0
43371,0
4168,0
51042,2
19152,0
52211,0
41913,1
10535,0
28642,0
9159,0
32569,0
16238,1
38771,0
21661,0
10295,0
19004,1
24505,1
8317,4
6392,0
21914,2
27974,0
39553,0
12672,0
50283,3
586,3
8965,0
17381,1
4656,0
42489,0
30508,0
11923,0
49501,0
23719,0
33254,0
1095,0
47613,4
42652,0
41561,4
14618,0
51822,0
21096,0
23497,1
8833,0
6605,1
22607,0
52435,2
30728,0
30481,4
51099,0
9846,1
48865,2
30207,4
23174,0
23460,1
11612,1
25152,0
49053,1
31026,1
20583,1
7762,1
40529,0
41554,1
21143,1
26113,0
16939,1
2474,0
24727,0
28183,0
40472,0
46732,0
41562,1
15073,0
23191,0
21199,1
43338,0
26011,4
4932,1
50873,0
15591,0
52117,3
15064,0
36415,3
10454,0
1982,0
11681,0
7095,0
50928,0
12813,0
44777,4
35703,0
24961,0
44929,1
20411,0
36957,1
22472,0
7606,0
45088,0
5280,0
24968,0
4851,0
278,2
38905,1
10778,1
30377,1
561,0
42877,0
31980,1
6905,4
2318,0
20877,0
43693,3
23444,1
1680,1
28830,0
11178,0
1953,0
28876,0
18095,1
32178,0
9324,0
14344,4
26021,2
26246,0
29049,1
29464,4
33314,3
15399,0
19592,0
19832,0
4390,0
6279,0
48846,0
38752,2
23222,0
2324,0
25233,0
48265,3
36515,0
41916,1
26331,1
13715,0
17130,0
33843,0
19391,0
6523,1
7211,1
19696,0
25006,0
25841,0
37977,2
39529,4
52230,4
19373,0
43959,0
48852,2
51855,1
31080,2
6531,0
12909,0
12092,0
28875,4
889,0
18040,0
40211,1
37088,0
40065,1
36052,0
4772,0
9728,1
28593,1
9938,0
41678,1
23340,0
5634,1
3730,0
18787,0
29705,0
22141,0
52070,1
50469,1
20238,0
36166,1
8770,0
28785,4
13518,2
19282,4
6944,3
50038,1
16050,0
41589,0
44456,1
23680,2
5667,2
34939,1
7504,1
512,1
33362,0
39200,0
43042,0
29113,1
28593,1
23974,1
33852,1
29756,0
9260,3
11568,0
2849,0
39091,0
29838,0
31307,0
8533,0
48892,3
23594,0
26598,3
13013,0
38776,0
26228,4
7675,1
48970,1
51531,0
40430,0
4716,0
16525,2
8016,0
2626,0
10000,0
12675,2
40208,0
32732,0
20311,0
29908,0
52166,0
7548,0
27657,2
44024,1
9877,0
26309,4
18698,1
11758,0
34156,1
30994,1
42130,0
7627,0
37483,0
9934,0
42180,0
23485,0
7192,1
28825,4
46421,1
2810,0
41539,3
3690,2
34523,0
40526,1
1693,2
5562,1
43549,4
52010,0
42627,0
41364,4
47723,1
10647,1
25943,1
1531,1
8097,0
26493,4
32682,1
25266,0
6884,1
5032,0
42964,0
14513,0
30471,0
45857,0
50384,0
46508,1
22346,0
12971,0
19549,0
13494,4
8011,0
22177,0
48909,4
2624,1
47885,3
42519,1
46663,0
21639,0
1424,4
46889,1
21778,0
49898,2
6651,1
11026,0
40337,0
7996,1
34864,1
47674,0
7516,1
23917,3
29021,0
49657,4
41344,1
51740,0
14160,1
14477,1
36939,1
42425,0
44004,4
35211,0
46667,1
48331,4
33400,1
30882,0
16792,0
45264,1
30965,1
48569,3
38599,1
17927,1
45048,0
29322,1
44755,0
46126,1
16707,0
33371,0
11145,0
4280,1
42231,0
34105,3
1699,2
45500,4
50003,2
21381,1
35057,0
47826,1
39588,0
48948,0
47847,2
51603,1
26147,0
43141,1
28832,4
28927,3
52332,4
17768,0
2602,1
27462,4
44975,0
44261,1
52094,2
12088,0
35492,0
39061,0
41098,0
35699,1
34492,1
18055,1
14035,0
19821,0
119,1
17524,0
21695,0
37587,2
41584,0
958,0
29802,1
34375,0
7373,1
33828,0
22362,0
34895,1
48494,0
47318,2
36615,0
23922,0
5960,2
47382,0
24628,0
37219,0
14034,0
29944,0
22004,0
24382,0
10804,1
39559,0
18269,1
49262,0
20141,0
32163,2
4410,0
46030,1
19198,0
45146,0
43755,0
27880,4
24450,0
40169,1
30338,0
5657,1
43511,0
49954,4
29674,0
23331,0
34269,2
500,1
50456,0
20312,0
12109,3
49666,1
43906,0
51116,2
44839,1
14501,0
21801,0
27543,1
41429,4
40629,0
23882,0
49288,1
22924,1
23941,2
1830,0
50134,0
45056,1
34509,0
48555,3
18092,0
35778,0
34624,0
51254,2
30869,3
34044,1
32789,0
9855,1
22664,1
41034,1
19317,0
17450,1
5235,2
5813,0
33698,0
16147,0
17729,4
24540,1
52222,0
22576,0
28036,0
34011,0
29829,4
35979,0
25164,0
17911,0
40284,0
52427,1
10344,0
52182,2
33077,2
1637,1
49997,4
27479,4
40872,1
39013,1
33735,0
33678,0
1445,2
15405,0
52509,1
20898,0
10570,0
23896,0
49876,0
8672,1
35396,1
27432,4
4645,3
51299,1
34583,1
24114,1
18664,0
15391,0
25738,1
48481,3
17795,0
14778,0
2042,0
22682,0
3537,0
52576,2
20612,1
50137,4
47631,4
36415,3
49837,4
4720,0
40647,0
39291,0
49551,1
10364,0
49912,1
49297,3
24159,0
42637,2
51428,0
5335,2
35562,2
13683,0
5799,0
50568,1
27641,2
42833,2
3920,1
